Rank,Address,Quantity,Percentage,Value,Analytics
129,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4ee050ff72ec005b1af9e90ae2feedaf10a02b72,"112,620",0.1126%,"$11,889,293.40",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4ee050ff72ec005b1af9e90ae2feedaf10a02b72#tokenAnalytics
130,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd2a63eff8d584bbabcfa7256bf11b3a710f15a39,"112,400",0.1124%,"$11,866,068.00",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd2a63eff8d584bbabcfa7256bf11b3a710f15a39#tokenAnalytics
131,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7b222777ebe52487c53ac09e161da9951b77fede,"112,298",0.1123%,"$11,855,299.86",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7b222777ebe52487c53ac09e161da9951b77fede#tokenAnalytics
132,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcd0cb98791d7376a82d039fca216cc81a29182c1,"112,098",0.1121%,"$11,834,185.86",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcd0cb98791d7376a82d039fca216cc81a29182c1#tokenAnalytics
133,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x66298d7c4fc8b312092a389784d857ecb993532a,"111,958",0.1120%,"$11,819,406.06",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x66298d7c4fc8b312092a389784d857ecb993532a#tokenAnalytics
134,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x70b9d0be629338902f65288cb816a7b5c95d65f2,"111,730",0.1117%,"$11,795,336.10",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x70b9d0be629338902f65288cb816a7b5c95d65f2#tokenAnalytics
135,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xbce060d3d8e6ffc3b874dba775a0111609b87d90,"111,693.850387578677278146",0.1117%,"$11,791,519.79",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xbce060d3d8e6ffc3b874dba775a0111609b87d90#tokenAnalytics
136,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x50550695e51f08a5c9b32dcc88edc8a5dc645050,"111,292",0.1113%,"$11,749,096.44",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x50550695e51f08a5c9b32dcc88edc8a5dc645050#tokenAnalytics
137,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x32c74917145094d06946a74c26ac5cebf49f2e86,"110,606",0.1106%,"$11,676,675.42",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x32c74917145094d06946a74c26ac5cebf49f2e86#tokenAnalytics
138,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1f13374541043d6ad5dd4593da35ccf22a91efb5,"109,984",0.1100%,"$11,611,010.88",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1f13374541043d6ad5dd4593da35ccf22a91efb5#tokenAnalytics
139,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7d548e56e0a0a0dd0314d7c98ec5d58d0fcdcda8,"107,270",0.1073%,"$11,324,493.90",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7d548e56e0a0a0dd0314d7c98ec5d58d0fcdcda8#tokenAnalytics
140,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2270fa23143c61fae3c368f3fcc93e32ccc898c5,"107,102",0.1071%,"$11,306,758.14",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2270fa23143c61fae3c368f3fcc93e32ccc898c5#tokenAnalytics
141,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1ace5eb75763b1bbe1f72cea908daced2c77277a,"106,932",0.1069%,"$11,288,811.24",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1ace5eb75763b1bbe1f72cea908daced2c77277a#tokenAnalytics
142,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2ad57b76a172259c614dd64dfeab8eaf2ba8c2f2,"106,755.324610904970838396",0.1068%,"$11,270,159.62",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2ad57b76a172259c614dd64dfeab8eaf2ba8c2f2#tokenAnalytics
143,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1cccbb086051f47ce7a81697bdc54d5dc6c75e53,"106,296",0.1063%,"$11,221,668.72",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1cccbb086051f47ce7a81697bdc54d5dc6c75e53#tokenAnalytics
144,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x28b3ed5961e0f3db61a1ccd3369dc5db05f2edf4,"106,010",0.1060%,"$11,191,475.70",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x28b3ed5961e0f3db61a1ccd3369dc5db05f2edf4#tokenAnalytics
145,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8f2b4844831343b2097955fb57d4c8fdd3def477,"105,558",0.1056%,"$11,143,758.06",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8f2b4844831343b2097955fb57d4c8fdd3def477#tokenAnalytics
146,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x70616172ad724036f33a3c8d4debaa2f07ff2d15,"105,344",0.1053%,"$11,121,166.08",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x70616172ad724036f33a3c8d4debaa2f07ff2d15#tokenAnalytics
147,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7c5d93140397fd83b54ad30cb98854da3dc7e05a,"105,324",0.1053%,"$11,119,054.68",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7c5d93140397fd83b54ad30cb98854da3dc7e05a#tokenAnalytics
148,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8e2ccbcb9c3161700f612a4ce21772ca43db086e,"105,240",0.1052%,"$11,110,186.80",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8e2ccbcb9c3161700f612a4ce21772ca43db086e#tokenAnalytics
149,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xbe096fc15a7bee6b5c2f1062a9d7cab5c3f8cbf2,"105,078",0.1051%,"$11,093,084.46",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xbe096fc15a7bee6b5c2f1062a9d7cab5c3f8cbf2#tokenAnalytics
150,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x906668f25b9c4af3c9042adbdfdb6983ff8ccafd,"104,850",0.1049%,"$11,069,014.50",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x906668f25b9c4af3c9042adbdfdb6983ff8ccafd#tokenAnalytics
151,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe5c9e866a119474e5e7de5f317144e697274489c,"104,344",0.1043%,"$11,015,596.08",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe5c9e866a119474e5e7de5f317144e697274489c#tokenAnalytics
152,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xaae44e6a05b8abe8e2a99640fe37c5f0f435a5e8,"104,168",0.1042%,"$10,997,015.76",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xaae44e6a05b8abe8e2a99640fe37c5f0f435a5e8#tokenAnalytics
153,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4df5771da53c5779f3124eddcd6619d3d4a9404f,"102,802",0.1028%,"$10,852,807.14",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4df5771da53c5779f3124eddcd6619d3d4a9404f#tokenAnalytics
154,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe305135f031f4d2e935ff76dbb8b6278c3c47954,"102,252",0.1023%,"$10,794,743.64",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe305135f031f4d2e935ff76dbb8b6278c3c47954#tokenAnalytics
155,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2800af8d9c98c75b6c5d6a2254b5c8cff892d2a0,"101,574",0.1016%,"$10,723,167.18",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2800af8d9c98c75b6c5d6a2254b5c8cff892d2a0#tokenAnalytics
156,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x904fb2545747e5b07b43fd4e762122259f19059c,"101,336",0.1013%,"$10,698,041.52",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x904fb2545747e5b07b43fd4e762122259f19059c#tokenAnalytics
157,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x862b936de295385aef2bb86ad93ebb54d69ad982,"101,200",0.1012%,"$10,683,684.00",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x862b936de295385aef2bb86ad93ebb54d69ad982#tokenAnalytics
158,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x53fb7a6ea6b7bd707895e470615ded7bed7b3ec7,"101,046",0.1010%,"$10,667,426.22",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x53fb7a6ea6b7bd707895e470615ded7bed7b3ec7#tokenAnalytics
159,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x50e21b59cecbff920372f1dd9d0ca5decbe55c0c,"100,880",0.1009%,"$10,649,901.60",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x50e21b59cecbff920372f1dd9d0ca5decbe55c0c#tokenAnalytics
160,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x0c2a32c8cf858e0656bfbbfffcaf37a39a003e5d,"100,764",0.1008%,"$10,637,655.48",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x0c2a32c8cf858e0656bfbbfffcaf37a39a003e5d#tokenAnalytics
161,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb79443c8f1774cded319531fd4a7ad37d1894627,"100,688",0.1007%,"$10,629,632.16",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb79443c8f1774cded319531fd4a7ad37d1894627#tokenAnalytics
162,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7cf909c883afcd9fc457e0b34d8a76488aa571bb,"100,650",0.1007%,"$10,625,620.50",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x7cf909c883afcd9fc457e0b34d8a76488aa571bb#tokenAnalytics
163,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x447b1ba440c6c504aae532668534c2a57fccc3f8,"100,462",0.1005%,"$10,605,773.34",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x447b1ba440c6c504aae532668534c2a57fccc3f8#tokenAnalytics
164,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x82ab4febed44aaf8403688e636736f37ad709ce1,"100,408",0.1004%,"$10,600,072.56",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x82ab4febed44aaf8403688e636736f37ad709ce1#tokenAnalytics
165,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x892cc7e16a1086991f49aba1cdba1258c6002852,"100,400",0.1004%,"$10,599,228.00",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x892cc7e16a1086991f49aba1cdba1258c6002852#tokenAnalytics
166,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x42d68269478b8fb8c54720b61d4a5c335c46aaed,"100,170",0.1002%,"$10,574,946.90",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x42d68269478b8fb8c54720b61d4a5c335c46aaed#tokenAnalytics
167,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcc6078c3bd35b12f1056f18ae8229d5c3a6ede92,"100,136",0.1001%,"$10,571,357.52",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcc6078c3bd35b12f1056f18ae8229d5c3a6ede92#tokenAnalytics
168,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xdd567955ef220ac9a9f6d5b1c15276ef175d5296,"99,780",0.0998%,"$10,533,774.60",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xdd567955ef220ac9a9f6d5b1c15276ef175d5296#tokenAnalytics
169,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc0c4ab79f1715de6ec0cd63c84e4dbfac1f93d32,"99,778",0.0998%,"$10,533,563.46",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc0c4ab79f1715de6ec0cd63c84e4dbfac1f93d32#tokenAnalytics
170,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4dffefdfe9fca254690db51806e1e2a2a0598aaa,"99,734",0.0997%,"$10,528,918.38",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x4dffefdfe9fca254690db51806e1e2a2a0598aaa#tokenAnalytics
171,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x31f20acc5216f3a393c2e08254c2c28ceb9a485f,"99,602",0.0996%,"$10,514,983.14",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x31f20acc5216f3a393c2e08254c2c28ceb9a485f#tokenAnalytics
172,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc7a594a899d0d609290fe905950cbf78da2d74d1,"98,846",0.0988%,"$10,435,172.22",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc7a594a899d0d609290fe905950cbf78da2d74d1#tokenAnalytics
173,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x77ac85d6321a4cbac2c878fbf73bf839e6444abe,"98,762",0.0988%,"$10,426,304.34",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x77ac85d6321a4cbac2c878fbf73bf839e6444abe#tokenAnalytics
174,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x86eaba8f58afb5601ffbecee5f240c24cbf67546,"98,610",0.0986%,"$10,410,257.70",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x86eaba8f58afb5601ffbecee5f240c24cbf67546#tokenAnalytics
175,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa967e01c181c0712237e8c6631f65bc58271d31f,"98,576",0.0986%,"$10,406,668.32",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa967e01c181c0712237e8c6631f65bc58271d31f#tokenAnalytics
176,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xfbd490a2066272bea8a3b3006d7e1ea3366769f0,"98,524",0.0985%,"$10,401,178.68",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xfbd490a2066272bea8a3b3006d7e1ea3366769f0#tokenAnalytics
177,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x5dbdeda48fe3de6ad4399f45032c4b143b081b8b,"97,948",0.0979%,"$10,340,370.36",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x5dbdeda48fe3de6ad4399f45032c4b143b081b8b#tokenAnalytics
178,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xfa738ee8cf91cd9a584a83096b642cae2a92c760,"97,718",0.0977%,"$10,316,089.26",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xfa738ee8cf91cd9a584a83096b642cae2a92c760#tokenAnalytics
179,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xaae2d7c6306131453951d180f8fa4e0452876041,"97,422",0.0974%,"$10,284,840.54",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xaae2d7c6306131453951d180f8fa4e0452876041#tokenAnalytics
180,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x690173a6172b08fe36f17b851c912cfe5e1f3c71,"97,138",0.0971%,"$10,254,858.66",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x690173a6172b08fe36f17b851c912cfe5e1f3c71#tokenAnalytics
181,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd3cfd96a46b9c22dfd06d64f6ac6cbdf32d23754,"96,766",0.0968%,"$10,215,586.62",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd3cfd96a46b9c22dfd06d64f6ac6cbdf32d23754#tokenAnalytics
182,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8e602328424a8a35c3c828bfc297cf53dfb790bd,"95,794",0.0958%,"$10,112,972.58",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8e602328424a8a35c3c828bfc297cf53dfb790bd#tokenAnalytics
183,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2e300f169d771eae6f12353d3e41f4af6bd023b1,"94,886",0.0949%,"$10,017,115.02",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x2e300f169d771eae6f12353d3e41f4af6bd023b1#tokenAnalytics
184,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb37bf3e4e6055c25cba111adeabca6d9db5d395d,"94,012",0.0940%,"$9,924,846.84",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb37bf3e4e6055c25cba111adeabca6d9db5d395d#tokenAnalytics
185,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb11a5bbea2099a0606b5538a10532f269c37a740,"93,664",0.0937%,"$9,888,108.48",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xb11a5bbea2099a0606b5538a10532f269c37a740#tokenAnalytics
186,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa0a8636fa53efb6926c1bd8585e5ff0d3af69d4b,"93,468",0.0935%,"$9,867,416.76",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa0a8636fa53efb6926c1bd8585e5ff0d3af69d4b#tokenAnalytics
187,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x448c154b55bee38fef3352bffb3a06d1922a5ca0,"93,434",0.0934%,"$9,863,827.38",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x448c154b55bee38fef3352bffb3a06d1922a5ca0#tokenAnalytics
188,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1b6dfa01868f6049ecebdb4478fd716b67e41bc1,"92,794",0.0928%,"$9,796,262.58",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1b6dfa01868f6049ecebdb4478fd716b67e41bc1#tokenAnalytics
189,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x6f25257e9be2122ab2dfd2d92cad847a4261ee51,"92,454",0.0925%,"$9,760,368.78",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x6f25257e9be2122ab2dfd2d92cad847a4261ee51#tokenAnalytics
190,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe94ed799453cbebef633acc207d2ff7f78326b42,"92,438",0.0924%,"$9,758,679.66",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe94ed799453cbebef633acc207d2ff7f78326b42#tokenAnalytics
191,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8797d30605342f84206ecb6ba3cb3217f3642543,"92,170",0.0922%,"$9,730,386.90",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8797d30605342f84206ecb6ba3cb3217f3642543#tokenAnalytics
192,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x0ef4f89c39971391907794662162ea18c7fa28ff,"91,960",0.0920%,"$9,708,217.20",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x0ef4f89c39971391907794662162ea18c7fa28ff#tokenAnalytics
193,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1f6f3c6cd17bd2271ab0ae151ba9f88917dc17f1,"91,792",0.0918%,"$9,690,481.44",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x1f6f3c6cd17bd2271ab0ae151ba9f88917dc17f1#tokenAnalytics
194,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x879b0b882516db0c74eac426760f34ed121f7b7a,"91,694",0.0917%,"$9,680,135.58",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x879b0b882516db0c74eac426760f34ed121f7b7a#tokenAnalytics
195,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc47a9225c6181cb4845c3f7ada9bd4fc4eb92f3c,"91,212",0.0912%,"$9,629,250.84",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc47a9225c6181cb4845c3f7ada9bd4fc4eb92f3c#tokenAnalytics
196,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcbdf0dfe830559b7e8a39eae2761fac302af5098,"91,072",0.0911%,"$9,614,471.04",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xcbdf0dfe830559b7e8a39eae2761fac302af5098#tokenAnalytics
197,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd8829628ab47b7125d88b5a9914517c4f07dcef3,"90,470",0.0905%,"$9,550,917.90",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xd8829628ab47b7125d88b5a9914517c4f07dcef3#tokenAnalytics
198,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe17405be13ea5874c56f777692f48943cf4f6d44,"90,128",0.0901%,"$9,514,812.96",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe17405be13ea5874c56f777692f48943cf4f6d44#tokenAnalytics
199,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe83858c101c77699b1043c330ab78ec66e1358c9,"89,706",0.0897%,"$9,470,262.42",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe83858c101c77699b1043c330ab78ec66e1358c9#tokenAnalytics
200,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x11af87b09554f8cfce9b1fcc771bbf266da36538,"89,514",0.0895%,"$9,449,992.98",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x11af87b09554f8cfce9b1fcc771bbf266da36538#tokenAnalytics
201,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc0f8d5e341a009fe60a1dcfe4707d509e38f15f0,"89,056",0.0891%,"$9,401,641.92",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xc0f8d5e341a009fe60a1dcfe4707d509e38f15f0#tokenAnalytics
202,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8c75a1c8cf941d234467842d9dc35b702ad3e1ec,"89,034",0.0890%,"$9,399,319.38",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x8c75a1c8cf941d234467842d9dc35b702ad3e1ec#tokenAnalytics
203,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa3ea29575b55394e496ab7f2750b5a6d34bbb056,"88,680",0.0887%,"$9,361,947.60",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xa3ea29575b55394e496ab7f2750b5a6d34bbb056#tokenAnalytics
204,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x22abd2b6e31c51933bd7a49f696c283bcde4fe98,"87,400",0.0874%,"$9,226,818.00",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x22abd2b6e31c51933bd7a49f696c283bcde4fe98#tokenAnalytics
205,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe97047f7f480dddbc419e95cd7cda57c8c2a469b,"87,344",0.0873%,"$9,220,906.08",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0xe97047f7f480dddbc419e95cd7cda57c8c2a469b#tokenAnalytics
206,https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x9df962b9c9b38e91973034f2ef3df0a3c87dd72f,"87,220",0.0872%,"$9,207,815.40",https://etherscan.io/token/0x41C37A4683d6a05adB31c39D71348A8403B13Ca9?a=0x9df962b9c9b38e91973034f2ef3df0a3c87dd72f#tokenAnalytics
